yy1,y1,wgt,age,educ,edcl,norminc,liq,cds,nmmf,stocks,bond,ccbal,veh_inst,install
27,272,4681.662103934059,50,4,1,27846.19124672666,271.1366081032628,0,0,0,0,8134.098243097885,29825.02689135891,33349.80279670133
27,273,4655.730701824266,50,4,1,23669.26255971766,271.1366081032628,0,0,0,0,8134.098243097885,31180.70993187522,34705.48583721764
27,274,3924.986540152892,50,4,1,13923.09562336333,271.1366081032628,0,0,0,0,8134.098243097885,29825.02689135891,33349.80279670133
27,275,3900.619614311797,50,4,1,23669.26255971766,271.1366081032628,0,0,0,0,8134.098243097885,29825.02689135891,33349.80279670133
28,281,6067.486355196053,63,8,2,97461.66936354329,1897.95625672284,0,0,0,0,813.4098243097884,0,0
28,282,5410.059027749887,63,8,2,97461.66936354329,1897.95625672284,0,0,0,0,813.4098243097884,0,0
28,283,6082.21650199927,63,8,2,97461.66936354329,1897.95625672284,0,0,0,0,813.4098243097884,0,0
28,284,5973.708666001761,63,8,2,97461.66936354329,1897.95625672284,0,0,0,0,813.4098243097884,0,0
28,285,5849.178725020358,63,8,2,97461.66936354329,1897.95625672284,0,0,0,0,813.4098243097884,0,0
29,291,8578.095975639961,53,5,1,41769.28687008999,1193.001075654356,0,0,0,0,1355.683040516314,6507.278594478307,6507.278594478307
29,292,8109.92531535319,53,5,1,45946.21555709899,9489.781283614198,0,0,0,0,1355.683040516314,3660.344209394048,3660.344209394048
29,293,8648.7775681568,53,5,1,68223.16855448032,34027.64431695949,0,0,0,0,1355.683040516314,3660.344209394048,3660.344209394048
29,294,8605.32389121907,53,5,1,48730.83468177164,1897.95625672284,0,0,0,0,1355.683040516314,6507.278594478307,6507.278594478307
29,295,8409.91685285795,53,5,1,51515.45380644433,15590.35496593761,0,0,0,0,1355.683040516314,3795.912513445679,3795.912513445679
